,ID_Num,Up1,Up2,Up3,Dow1,Dow2,Dow3,Sed1,Sed2,Sed3,Hil1,Hil2,Hil3,OTU_ID
874,13.0,4.5,4.5,4.5,10.0,11.0,12.0,9.0,4.5,4.5,4.5,4.5,4.5,14.0
875,13.0,11.5,11.5,8.5,5.0,5.0,8.5,2.0,2.0,2.0,8.5,8.5,5.0,14.0
876,13.0,4.0,8.5,4.0,8.5,11.5,11.5,4.0,4.0,4.0,4.0,4.0,10.0,14.0
877,13.0,4.0,8.5,12.0,10.0,4.0,11.0,4.0,4.0,4.0,8.5,4.0,4.0,14.0
878,13.0,12.0,11.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,14.0
879,13.0,4.5,4.5,4.5,4.5,4.5,9.5,11.0,4.5,12.0,9.5,4.5,4.5,14.0
880,13.0,10.0,10.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,4.0,8.0,14.0
881,13.0,8.0,11.0,3.5,3.5,3.5,3.5,8.0,3.5,8.0,3.5,10.0,12.0,14.0
882,13.0,9.0,4.0,9.0,4.0,4.0,4.0,4.0,4.0,11.0,12.0,9.0,4.0,14.0
883,13.0,4.0,9.0,4.0,4.0,4.0,9.0,11.0,9.0,4.0,12.0,4.0,4.0,14.0
884,13.0,4.5,4.5,4.5,4.5,9.0,4.5,12.0,10.5,10.5,4.5,4.5,4.5,14.0
885,13.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,10.5,5.0,5.0,10.5,5.0,14.0
886,13.0,4.0,11.0,4.0,10.0,4.0,12.0,4.0,4.0,4.0,8.5,8.5,4.0,14.0
887,13.0,10.5,4.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,10.5,10.5,10.5,14.0
888,13.0,7.0,3.0,10.0,10.0,10.0,12.0,3.0,3.0,3.0,3.0,7.0,7.0,14.0
889,13.0,4.0,7.0,6.0,11.0,9.5,12.0,9.5,4.0,8.0,1.5,1.5,4.0,14.0
890,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,10.0,12.0,5.0,5.0,5.0,14.0
891,13.0,4.0,4.0,8.0,10.0,11.5,11.5,9.0,4.0,4.0,4.0,4.0,4.0,14.0
892,13.0,11.0,7.5,7.5,7.5,2.5,2.5,2.5,7.5,2.5,7.5,12.0,7.5,14.0
893,13.0,10.0,10.0,10.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,12.0,4.5,14.0
894,13.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,14.0
895,13.0,10.0,12.0,11.0,9.0,1.5,6.0,1.5,4.0,4.0,4.0,7.5,7.5,14.0
896,13.0,5.0,5.0,5.0,5.0,10.0,11.0,12.0,5.0,5.0,5.0,5.0,5.0,14.0
897,13.0,4.5,4.5,4.5,9.5,9.5,4.5,11.0,4.5,12.0,4.5,4.5,4.5,14.0
898,13.0,4.5,4.5,4.5,4.5,4.5,9.0,10.0,11.0,12.0,4.5,4.5,4.5,14.0
899,13.0,2.5,8.0,2.5,8.0,2.5,12.0,8.0,2.5,8.0,8.0,8.0,8.0,14.0
900,13.0,5.5,5.5,5.5,5.5,5.5,5.5,12.0,5.5,5.5,5.5,11.0,5.5,14.0
901,13.0,3.0,7.5,7.5,9.0,5.5,3.0,1.0,12.0,10.5,5.5,10.5,3.0,14.0
902,13.0,8.5,4.0,11.0,4.0,12.0,4.0,4.0,4.0,4.0,4.0,8.5,10.0,14.0
903,13.0,6.5,6.5,6.5,2.5,2.5,10.0,10.0,10.0,12.0,6.5,2.5,2.5,14.0
904,13.0,3.5,3.5,12.0,3.5,3.5,9.5,9.5,3.5,11.0,7.5,3.5,7.5,14.0
905,13.0,7.5,3.0,11.5,10.0,3.0,3.0,7.5,11.5,7.5,3.0,7.5,3.0,14.0
906,13.0,1.5,4.0,7.5,7.5,7.5,4.0,1.5,7.5,4.0,10.0,11.0,12.0,14.0
907,13.0,11.0,12.0,7.0,1.5,7.0,7.0,3.0,1.5,7.0,4.0,10.0,7.0,14.0
908,13.0,4.0,10.0,8.5,4.0,4.0,11.5,4.0,8.5,4.0,11.5,4.0,4.0,14.0
909,13.0,12.0,3.0,3.0,8.0,8.0,11.0,8.0,3.0,8.0,3.0,8.0,3.0,14.0
910,13.0,9.0,4.5,12.0,4.5,4.5,4.5,4.5,10.5,4.5,4.5,10.5,4.5,14.0
911,13.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,14.0
912,13.0,4.5,10.0,4.5,12.0,10.0,10.0,4.5,4.5,4.5,4.5,4.5,4.5,14.0
913,13.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,14.0
914,13.0,8.0,8.0,8.0,8.0,11.0,12.0,3.0,3.0,3.0,8.0,3.0,3.0,14.0
915,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.5,11.5,10.0,5.0,5.0,5.0,14.0
916,13.0,4.5,4.5,9.5,4.5,4.5,4.5,11.0,9.5,12.0,4.5,4.5,4.5,14.0
917,13.0,8.0,3.5,8.0,8.0,3.5,3.5,12.0,10.5,10.5,3.5,3.5,3.5,14.0
918,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.5,11.5,10.0,5.0,5.0,5.0,14.0
919,13.0,4.0,9.0,4.0,4.0,4.0,11.0,4.0,9.0,9.0,12.0,4.0,4.0,14.0
920,13.0,12.0,10.5,8.0,3.5,3.5,3.5,3.5,3.5,3.5,8.0,8.0,10.5,14.0
921,13.0,10.0,5.0,11.0,8.0,6.0,12.0,3.0,1.0,3.0,8.0,3.0,8.0,14.0
922,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,10.0,12.0,5.0,5.0,5.0,14.0
923,13.0,4.0,9.5,4.0,9.5,11.0,12.0,4.0,4.0,4.0,8.0,4.0,4.0,14.0
924,13.0,11.0,12.0,4.5,9.5,9.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.0
925,13.0,4.5,4.5,4.5,9.5,11.0,4.5,4.5,4.5,4.5,12.0,9.5,4.5,14.0
926,13.0,4.5,4.5,9.0,4.5,4.5,4.5,4.5,4.5,4.5,10.0,11.5,11.5,14.0
927,13.0,8.0,12.0,10.0,4.0,5.0,11.0,2.0,1.0,3.0,9.0,6.0,7.0,14.0
928,13.0,11.0,12.0,9.5,3.0,9.5,7.5,7.5,3.0,3.0,6.0,3.0,3.0,14.0
929,13.0,7.5,4.0,4.0,4.0,9.5,11.0,4.0,4.0,1.0,12.0,7.5,9.5,14.0
930,13.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.0
931,13.0,11.0,7.5,12.0,3.0,3.0,3.0,3.0,6.0,3.0,9.5,9.5,7.5,14.0
932,13.0,4.5,12.0,11.0,4.5,4.5,4.5,4.5,4.5,9.5,4.5,4.5,9.5,14.0
933,13.0,12.0,10.5,6.5,8.5,8.5,10.5,3.0,2.0,1.0,6.5,4.5,4.5,14.0
934,13.0,4.5,4.5,4.5,4.5,4.5,11.0,4.5,9.5,12.0,4.5,4.5,9.5,14.0
935,13.0,8.0,3.5,3.5,3.5,3.5,8.0,12.0,10.5,10.5,3.5,8.0,3.5,14.0
936,13.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,14.0
937,13.0,8.0,2.0,9.0,7.0,6.0,3.5,1.0,5.0,3.5,11.0,10.0,12.0,14.0
938,13.0,10.0,12.0,11.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,9.0,2.0,14.0
939,13.0,4.5,4.5,4.5,4.5,4.5,4.5,11.0,12.0,9.5,9.5,4.5,4.5,14.0
940,13.0,4.5,4.5,11.5,11.5,9.5,4.5,4.5,4.5,4.5,4.5,9.5,4.5,14.0
941,13.0,9.0,4.0,4.0,4.0,11.5,11.5,4.0,4.0,4.0,4.0,9.0,9.0,14.0
942,13.0,9.0,4.5,10.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,10.5,12.0,14.0
943,13.0,4.0,12.0,4.0,11.0,4.0,8.0,8.0,1.5,1.5,8.0,8.0,8.0,14.0
944,13.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,12.0,11.0,5.0,5.0,5.0,14.0
945,13.0,7.5,7.5,10.5,4.5,2.0,12.0,2.0,2.0,7.5,7.5,4.5,10.5,14.0
946,13.0,11.0,12.0,8.5,6.0,10.0,8.5,2.5,2.5,2.5,6.0,2.5,6.0,14.0
947,13.0,5.0,5.0,5.0,11.5,10.0,11.5,5.0,5.0,5.0,5.0,5.0,5.0,14.0
948,13.0,9.5,4.5,4.5,4.5,4.5,4.5,11.5,11.5,9.5,4.5,4.5,4.5,14.0
949,13.0,8.0,8.0,5.0,5.0,10.5,2.0,8.0,2.0,2.0,10.5,5.0,12.0,14.0
950,13.0,3.0,7.5,10.5,3.0,10.5,7.5,3.0,3.0,3.0,7.5,12.0,7.5,14.0
951,13.0,6.5,12.0,4.0,4.0,6.5,10.5,10.5,1.5,8.0,9.0,4.0,1.5,14.0
952,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,10.0,12.0,5.0,5.0,5.0,14.0
953,13.0,10.5,12.0,10.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.0
954,13.0,11.0,12.0,7.0,6.0,8.0,5.0,3.0,1.0,2.0,4.0,9.5,9.5,14.0
955,13.0,4.5,4.5,4.5,4.5,4.5,4.5,12.0,11.0,10.0,4.5,9.0,4.5,14.0
